taxon_oid,Name,IMG_Phylum,IMG_Class,IMG_Order,IMG_Family,IMG_Genus,Institution,Host,Fraction,HostFraction
2522572063,Leifsonia_sp._109,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221865,Leifsonia_sp._Leaf264,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2521172612,Curtobacterium_sp._314Chir4.1,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221956,Rhodococcus_sp._Leaf258,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2639762525,Mycobacterium_sp._455MF,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221842,Phycicoccus_sp._Soil748,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221906,Microbacterium_sp._Leaf159,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221856,Phycicoccus_sp._Soil803,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221679,Angustibacter_sp._Root456,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221930,Geodermatophilus_sp._Leaf369,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221714,Streptomyces_sp._Root264,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221630,Microbacterium_sp._Root322,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221913,Arthrobacter_sp._Leaf337,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221894,Microbacterium_sp._Leaf320,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221918,Microbacterium_sp._Leaf179,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221682,Streptomyces_sp._Root1319,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2563366511,Arthrobacter_sp._UNC362MFTsu5.1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221787,Agreia_sp._Leaf244,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agreia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221862,Frigoribacterium_sp._Leaf263,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frigoribacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2639762635,Hymenobacter_sp._UNC380MFSha3.1,Bacteroidetes,Actinobacteria,Cytophagales,Hymenobacteraceae,Hymenobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2556921097,Arthrobacter_sp._9MFCol3.1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2517572124,Arthrobacter_sp._161MFSha2.1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221919,Microbacterium_sp._Leaf347,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221615,Nocardioides_sp._Root224,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221617,Nocardioides_sp._Root79,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221647,Streptomyces_sp._Root369,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2579778519,Mycobacterium_sp._UNC280MFTsu5.1,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2522125155,Terracoccus_sp._273MFTsu3.1,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terracoccus,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221504,Mycobacterium_sp._501AMF,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221857,Nocardioides_sp._Soil805,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221818,Cellulomonas_sp._Leaf395,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221745,Microbacterium_sp._Leaf203,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221578,Streptomyces_sp._Root63,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221955,Rhodococcus_sp._Leaf247,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221548,Streptomyces_sp._Root55,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221853,Nocardioides_sp._Soil796,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2639762620,Leifsonia_sp._98AMF,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221635,Yonghaparkia_sp._Root332,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Yonghaparkia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221692,Nocardia_sp._Root136,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2639762526,Leifsonia_sp._CL147,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221850,Nocardioides_sp._Soil777,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221561,Nocardioides_sp._Root151,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221670,Streptomyces_sp._Root431,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221781,Arthrobacter_sp._Leaf69,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221883,Rathayibacter_sp._Leaf296,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221546,Microbacterium_sp._Root53,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221631,Kitasatospora_sp._Root107,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221534,Microbacterium_sp._CL22,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221708,Arthrobacter_sp._Soil763,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2643221812,Williamsia_sp._Leaf354,Actinobacteria,Actinobacteria,Corynebacteriales,Williamsiaceae,Williamsia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221893,Plantibacter_sp._Leaf314,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221597,Microbacterium_sp._Root180,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221844,Tetrasphaera_sp._Soil756,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Tetrasphaera,MPCologne,Arabidopsis,Soil,Arabidopsis_Soil
2576861824,Mycobacterium_sp._UNCCL9,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221711,Terrabacter_sp._Root85,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terrabacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2523533508,Paenarthrobacter_nicotinovorans_231Sha2.1M6,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221873,Nocardioides_sp._Leaf285,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221722,Cellulomonas_sp._Root930,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221935,Rhizobium_sp._Leaf386,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221761,Sphingomonas_sp._Leaf28,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2590828857,Methylobacterium_sp._275MFSha3.1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221863,Methylobacterium_sp._Leaf91,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221550,Mesorhizobium_sp._Root552,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221860,Rhizobium_sp._Leaf262,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221734,Bosea_sp._Root670,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221744,Sphingomonas_sp._Leaf10,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221782,Sphingomonas_sp._Leaf231,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221751,Sphingomonas_sp._Leaf20,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221591,Devosia_sp._Root685,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221769,Sphingomonas_sp._Leaf42,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2228664006,Rhizobium_sp._57MFTsu3.2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221871,Methylobacterium_sp._Leaf111,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221816,Sphingomonas_sp._Leaf198,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221798,Methylobacterium_sp._Leaf100,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221739,Sphingomonas_sp._Leaf5,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221558,Rhizobium_sp._Root149,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2713896891,Mesorhizobium_sp._Root172,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221675,Ensifer_sp._Root1298,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221629,Devosia_sp._Root105,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221889,Rhizobium_sp._Leaf306,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221938,Methylobacterium_sp._Leaf456,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221825,Sphingomonas_sp._Leaf412,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221547,Pseudolabrys_sp._Root1462,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221796,Methylobacterium_sp._Leaf99,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221958,Bosea_sp._Leaf344,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221580,Devosia_sp._Root635,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2636416051,Methylobacterium_sp._190MF,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2521172624,Agrobacterium_sp._224MFTsu3.1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221837,Methylobacterium_sp._Leaf86,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221661,Phenylobacterium_sp._Root1277,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221933,Rhizobium_sp._Leaf383,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221830,Devosia_sp._Leaf420,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221689,Rhizobium_sp._Root483D2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221532,Sphingomonas_sp._220AMFTsu3.1,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221879,Methylobacterium_sp._Leaf119,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221598,Phenylobacterium_sp._Root700,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221762,Sphingomonas_sp._Leaf29,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221779,Sphingomonas_sp._Leaf67,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2563366739,Phyllobacterium_sp._UNC302MFCol5.2,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221627,Mesorhizobium_sp._Root102,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221668,Ensifer_sp._Root423,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221614,Phenylobacterium_sp._Root77,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221662,Devosia_sp._Root413D1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221868,Methylobacterium_sp._Leaf106,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221861,Methylobacterium_sp._Leaf90,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221674,Devosia_sp._Root436,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221738,Novosphingobium_sp._Leaf2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221747,Sphingomonas_sp._Leaf16,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221507,Methylobacterium_sp._CL129,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221793,Sphingomonas_sp._Leaf11,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221801,Methylobacterium_sp._Leaf104,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221723,Ensifer_sp._Root278,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221753,Sphingomonas_sp._Leaf22,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221555,Mesorhizobium_sp._Root554,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221718,Rhizobium_sp._Root268,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221946,Methylobacterium_sp._Leaf469,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2574180438,Methylobacterium_sp._UNCCL110,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221749,Sphingomonas_sp._Leaf17,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221764,Sphingomonas_sp._Leaf32,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2561511224,Agrobacterium_sp._33MFTa1.1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221915,Rhizobium_sp._Leaf341,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2565956511,Sphingomonas_sp._UNC305MFCol5.2,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221599,Rhizobium_sp._Root708,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221891,Rhizobium_sp._Leaf311,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221931,Rhizobium_sp._Leaf371,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221500,Ochrobactrum_sp._370MFChir3.1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221663,Brevundimonas_sp._Root1279,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221574,Brevundimonas_sp._Root608,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221756,Sphingomonas_sp._Leaf24,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221936,Rhizobium_sp._Leaf391,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2590828860,Methylobacterium_sp._UNC300MFChir4.1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221866,Methylobacterium_sp._Leaf93,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221733,Bosea_sp._Root381,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221909,Brevundimonas_sp._Leaf168,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221486,Phyllobacterium_sp._177MFSha,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221607,Rhizobium_sp._Root73,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221642,Caulobacter_sp._Root343,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221588,Altererythrobacter_sp._Root672,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2517572231,Rhizobium_sp._2MFCol3.1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,UNC,Arabidopsis,Root,Arabidopsis_Root
2643221560,Sphingopyxis_sp._Root1497,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221952,Methylobacterium_sp._Leaf94,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221699,Brevundimonas_sp._Root1423,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221623,Aminobacter_sp._Root100,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221824,Sphingomonas_sp._Leaf407,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221640,Caulobacter_sp._Root342,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221817,Brevundimonas_sp._Leaf363,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,ETH,Arabidopsis,Shoot,Arabidopsis_Shoot
2643221643,Rhizobium_sp._Root1220,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,MPCologne,Arabidopsis,Root,Arabidopsis_Root
2643221680,Ensifer_sp._Root1312,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,MPCologne,Arabidopsis,Root,Arabidopsis_Root
