"","Name","Sample","Plate","P1","P2","P3","P4","P5","P6","FullAuc","ScaledAuc"
"87","1877","A3","122122","1.02564812427308","-4.15331516032201","-1.06598054937917","8.79361943229685","0.35140348147557","6.52239339571722","7634922.48685855","7.59745756420767"
"88","1877","A4","122122","1.01963598750448","-5.84027830021232","-0.585422037002994","12.6601423741862","0.249652331838741","4.67521983764507","1880264.67202316","11.2488860656402"
"89","1877","A5","122122","1.03089813773308","-5.9023857335417","-0.705455460368848","11.4036430689494","0.240199636434852","5.54243404054598","2124156.32759677","9.80286507170287"
"90","1877","A6","122122","1.01848380645155","-4.23745546379892","-1.12226007839275","8.52533440191361","0.372191052923486","6.34501064999449","8598869.34349499","7.08258130885863"
"91","1877","A7","122122","1.04696422785414","-4.57689508931288","-1.0334136005941","8.70541211799002","0.281399692922952","5.69932732096835","5444218.55454609","8.18451098978154"
"92","1877","A8","122122","1.00052988177343","-5.07750209911808","-0.785281961722331","11.3581741423171","0.260360504509332","5.59285154080545","4365366.75708577","10.0004133305479"
"93","1877","A9","122122","1.10319176904701","-6.15012759567947","-0.540196731871926","11.5382890790709","0.297393973681671","3.76105173216682","1868368.38047899","10.4821303545279"
"94","1877","A10","122122","1.00769980703482","-4.01105526871243","-1.15488629298261","8.6254679424182","0.320815806642981","6.7666975560652","8521934.66212365","7.68562775691846"
"95","1877","A11","122122","0.981506422493599","-3.92342023417866","-1.25235849664144","8.6005126439181","0.359338278781937","4.56945584855339","14297760.1546434","8.13173070161616"
"96","1877","A12","122122","1.06208911193995","-5.80154552422078","-0.711059620215918","10.7304109463079","0.302138468091805","5.04246486081214","3011542.07860666","8.99180222240209"
"1","Pta","A1","124729","0.944254332099984","-4.47594551680669","-0.690278027816917","20.5250048720848","0.121407691931043","5.41125655803831","24298199.9798158","21.79719345659"
"2","Pta","A2","124729","0.923244469157715","-3.86750364927058","-1.27685799044448","16.4926330253078","0.107975434647918","4.7008118679989","26844650.8544757","19.1533160150895"
"3","Pta","A3","124729","0.938433791222713","-4.3508966808616","-0.852448547550908","18.4246714187043","0.121420233592446","5.65129445820591","20426248.227669","19.9089145573021"
"4","Pta","A4","124729","0.944713201097537","-3.83758653657094","-0.790565386786322","15.2552147824382","0.104428641791151","6.48834680068155","13893503.4089745","18.8665291890575"
"5","Pta","A5","124729","1.00013356675561","-4.1791009261428","-0.978158746971846","10.4007790005746","0.141432175061707","7.07030877692039","14030006.1338287","12.5348662195597"
"6","Pta","A6","124729","0.977603486302291","-5.66139681166252","-0.45702561824102","17.6705604810135","0.105053776289954","6.15017941229902","13474516.7367699","19.4212903745507"
"7","Pta","A7","124729","0.932642075983515","-4.09231143572228","-0.641885416742819","18.4117319738433","0.107756147467851","5.01569875354168","7198490.38845197","20.8268472986239"
"8","Pta","A8","124729","0.974664574092446","-4.72318014452044","-0.647403032565129","16.4567356526576","0.0825195270237637","6.12747442611752","10330353.5345044","21.3363408660007"
"9","Pta","A9","124729","0.991602045690562","-4.60836885548597","-0.667948369754427","15.7851504053408","0.103022985054715","7.13841997044215","10181328.0761703","19.4533937623788"
"10","Pta","A10","124729","0.937469414377906","-4.52553549418355","-0.831166760475544","18.5643648679821","0.112791387643525","5.32252250843115","28690167.3804483","20.4755943443607"
"11","Pta","A11","124729","0.905561834204766","-2.91770920920433","-1.2115677216663","15.5310642359965","0.0970696612085424","5.16827682214304","25926591.4170503","19.6227265460163"
"12","Pta","A12","124729","0.939952290102375","-3.93574928954122","-0.952325830664859","16.5871824437778","0.0973845916987184","5.22260128464035","23060810.1235301","20.4901906626878"
"13","PtaDA","A1","124729","0.512898324765335","-6.23573648970227","-0.0188922456461882","17.2457989161435","0.0839515129637341","2.73489747773279","392214.739972092","5.60536238749372"
"14","PtaDA","A2","124729","0.900604758523393","-9.50352726385153","-0.0671830860527392","16.5443104642759","0.0731526288785344","2.65153315999598","385889.702971148","10.737048037929"
"15","PtaDA","A3","124729","1.38062618007241","-9.9086036237868","-0.0962834920145929","18.645635598016","0.0672948635641092","2.66532655995862","475386.716101215","20.9369002188895"
"16","PtaDA","A4","124729","1.0309750210144","-9.96044020937772","-0.453536246841769","17.491164153789","0.123317183628841","3.16464299394696","553272.189179626","15.6690781295696"
"17","PtaDA","A5","124729","1.38452081069439","-9.2270011033628","-0.127569677100861","16.5539574508774","0.112259366918422","3.07450520835778","457460.57245003","16.3382189979273"
"18","PtaDA","A6","124729","0.852424729851208","-4.44799335268104","-0.0367101698410095","28.8450459935896","1.45886791138271e-05","2.40303992826928","271378.927857869","23.6227164489144"
"19","PtaDA","A7","124729","1.23373630998258","-9.29278624560724","-0.0726625457369635","23.0081027133347","0.0453376859095718","2.47080714445019","275218.946265752","24.7723451527406"
"20","PtaDA","A8","124729","0.944968669360479","-9.98012577184192","-0.292947974701524","17.8916498334258","0.10440521329075","3.45068229908246","493777.561972809","14.7197541562719"
"21","PtaDA","A9","124729","1.44874083617463","-9.97167199409782","-0.0970865491870109","15.4564254619805","0.0452785686355074","2.90330378678011","308876.948835261","20.2286620852526"
"22","PtaDA","A10","124729","1.42071204407816","-9.76065470517326","-0.100471175695479","17.2564552808451","0.0513601760023645","2.81598040629116","295706.670044816","22.3130732455236"
"23","PtaDA","A11","124729","1.17016339619298","-9.95676514894776","-0.175200684277529","17.6897726241107","0.0595728868307937","3.02046081742353","364630.686164129","19.9314332308535"
"24","PtaDA","A12","124729","1.63183834149608","-9.38118080640811","-0.0620237645940505","12.0160636536545","0.0249875304998786","2.74472059312267","212394.80309463","22.4248626767296"
"25","1186","A1","124729","0.279617849711258","-3.80970352789129","-0.00437168388163742","23.3748803384833","0.0024866617749619","2.62114910650824","318226.521699391","5.03801527004703"
"26","1186","A2","124729","0.36068024799335","-1.96768526656496","-0.00206107000197844","25.7385780087582","0.00142333276398553","2.71997499701261","244814.361058","6.49295758236321"
"27","1186","A3","124729","0.831459424514148","-9.67697698603713","-0.0616439970625609","29.495053698858","0.00289862325266995","2.47365476487073","382026.706489433","22.7643972079815"
"28","1186","A4","124729","0.87724087799228","-9.86144511426199","-0.0653041725780768","24.7127240983273","0.0225151389368599","2.31110843579242","346104.192992775","19.4548875898788"
"29","1186","A5","124729","1.00723616837676","-9.96386345819008","-0.0688853271412766","27.2800277831736","0.0309771190586835","2.36440036579043","381744.959712251","23.6351784719853"
"30","1186","A6","124729","0.684038831457176","-8.03779608259843","-0.0568425107558743","28.5728490502735","0.00136718799089518","2.33422917979291","343999.316064843","19.4745453143947"
"31","1186","A7","124729","0.627911659908054","-2.72795815671174","-0.0414793750831115","24.9510096026892","0.000516584626271131","2.63122379661802","252048.842884863","17.3670755203606"
"32","1186","A8","124729","0.551328469006351","-5.1096165098675","-0.0621629874385467","26.4702075073799","0.000577196930111372","2.26847295735693","235155.899635222","17.4128918952332"
"33","1186","A9","124729","0.734648816410078","-6.15656034965495","-0.0415078030625402","26.4447905643959","0.00107383974612089","2.42048163524826","222945.238209548","19.4067099735103"
"34","1186","A10","124729","0.771429047124175","-4.87003694927989","-0.0567197033140215","28.8452492478864","0.000211849338896897","2.67219839349784","270950.137548341","24.1145350198683"
"35","1186","A11","124729","0.499510611838455","-0.0017375795774436","-5.8891971020496","21.7657441359608","0.00047883082313107","2.36702328380575","328513.580722621","24.7885770980484"
"36","1186","A12","124729","0.534806871508248","-1.94595228654662","-0.0809000465028541","21.422494642794","9.0955447749888e-06","2.55330378724795","245215.102351062","18.5031421132252"
"37","359","A1","124729","1.12348770327388","-7.42627927482142","-0.000682311420370207","2.10179652359222","0.931322211202339","2.75266841169966","273920.223291064","4.17015237336237"
"38","359","A2","124729","0.438977021577106","-0.0697280791828142","-0.00174751200847457","2.94623275914751","0.0232651401166437","2.80611036196246","166913.032898587","4.69359233207485"
"39","359","A3","124729","0.459084113637146","-9.28520006898496","-0.000427921983376104","3.09623176262809","0.0099657299600968","2.7606284264795","159920.915910865","6.46867911666471"
"40","359","A4","124729","0.635538563412966","-2.5732699502334","-0.00291767179581883","2.87090175258461","0.00457358060388253","2.78988467427502","143154.285731284","9.69544388268888"
"41","359","A5","124729","0.775786440148551","-8.93723700206401","-0.00063546976000491","17.1127178547573","0.000412224386964006","2.75906944944279","155560.467171572","14.0019342315725"
"42","359","A6","124729","0.48247767345734","-8.20111472036029","-0.0466254121801484","29.3062040795894","0.001302509168844","2.48441645619546","206565.902460257","12.8898118290545"
"43","359","A7","124729","0.947460070383397","-2.24058440087597","-0.00125899074365523","8.25195325123464","0.000471331471416474","2.69942582854857","172826.853184175","16.6923070294018"
"44","359","A8","124729","0.668872794039066","-7.52898701463271","-0.0159882509807042","28.3386261092961","0.000101249167088528","2.39294218651662","190529.557902973","13.9779301713644"
"45","359","A9","124729","1.32345113597897","-2.40275645100098","-0.0018322688070939","13.3296947093143","7.15571170900561e-05","2.50758602497683","144340.420874836","24.2904870845456"
"46","359","A10","124729","1.5517092225264","-4.78405179107787","-0.00644474876972578","2.65578156605662","0.000269010270749253","2.49863615337424","153836.597020862","27.6478676706798"
"47","359","A11","124729","1.19385647630258","-9.95813939475627","-0.129121897554633","17.0293466659938","0.030768959161704","3.1893428349249","689041.619926082","23.248625430314"
"48","359","A12","124729","1.01332856450148","-2.60496357963614","-0.0282118307485046","29.259147586808","0.000360357414903248","2.60248881825416","209889.607147899","26.3716503044901"
"49","470","A1","124729","0.981361031833005","-4.30772892756424","-1.02429720541769","11.5151605341463","0.201464742832491","6.39628564972414","16132079.7806186","11.5359769807152"
"50","470","A2","124729","0.97113628637928","-4.85905221746226","-0.788461101857435","13.5578206366713","0.201223153727876","5.75958316880853","9405038.63051021","12.6738374530876"
"51","470","A3","124729","0.971524942740844","-4.6360512070079","-0.957383872979167","11.7069853860101","0.200686747719025","6.88543364120294","17344694.2289677","11.1342010761252"
"52","470","A4","124729","0.965243153764949","-4.4617995983402","-0.971351515407748","11.3099639690594","0.185724830743982","6.70485482593875","10054865.7717997","11.3206017345022"
"53","470","A5","124729","1.01472941780423","-6.70383464428308","-0.528260811253172","13.518323654773","0.189125981852787","5.71374823618778","6075873.26970082","11.5979557405404"
"54","470","A6","124729","0.962247849175823","-5.07574250700271","-0.945628827177235","13.1987907928527","0.163148676782765","5.93222083729743","13274944.7194948","13.208146959753"
"55","470","A7","124729","0.956706374814358","-4.70067160586983","-0.94391276421768","13.371891010447","0.201335842231512","5.98451292974432","13270793.1662352","12.5881982015846"
"56","470","A8","124729","0.976784439968892","-4.31785086215749","-1.16527705666834","11.7783451469863","0.178790658234478","5.84291796654759","9294475.52797914","12.117274953792"
"57","470","A9","124729","0.99085776968249","-4.29773444875605","-1.01481008622808","10.6567179947122","0.191233781738529","6.64477202227389","10387529.803337","11.1688322216451"
"58","470","A10","124729","1.01806646543443","-4.76955690306265","-0.904205195645701","10.7095083243712","0.211764141593737","7.11936836829121","9525799.68564625","10.1487414218103"
"59","470","A11","124729","1.00721029032909","-4.26400489557006","-1.04470211334811","9.12987157351772","0.276221722214065","6.24143996340499","3343063.44479303","8.68127077273478"
"60","470","A12","124729","0.965572953665692","-4.91630100592278","-1.0467167884246","14.2932298570189","0.19125628373651","5.92006318911133","6912671.84624148","13.723635145878"
"61","397","A1","124729","1.03099150981395","-8.73942318217045","-0.0013113867826057","2.12071668480289","0.950252263293553","2.93025672604184","174966.180861725","3.48658189533022"
"62","397","A2","124729","0.513119363408234","-7.07356937750354","-0.00152666887384282","2.19302689644047","0.0242385166014674","2.74813751221697","164328.56683482","5.54453198088801"
"63","397","A3","124729","0.739800066123692","-4.20811006822018","-0.00173416819040068","2.36213489302416","0.00710336643527016","2.97195754816492","171762.813515478","11.0662262068616"
"64","397","A4","124729","0.67057612553122","-8.6860270323919","-0.00308440827930044","25.4714634341263","0.000360627848640631","2.76299208310839","145738.414876297","12.1527550443819"
"65","397","A5","124729","0.685616621337095","-1.25758012380625","-0.00070449904626426","14.8533006558874","0.00109361949176472","2.86616254984714","142123.851521008","11.7280811491813"
"66","397","A6","124729","0.677753641510351","-3.93159241513582","-0.036570905916413","29.4918209754551","0.000777152698180526","2.52135112055267","227342.793028797","18.7603607472538"
"67","397","A7","124729","1.04791853465698","-6.98242155792731","-0.00300037686570517","13.1067738865583","4.14720048989061e-06","2.35814017261343","202444.995222469","19.3177801351112"
"68","397","A8","124729","1.25207654956012","-1.00566841630187","-0.00369104297663805","11.6503188775965","0.000415973468633484","2.58642382585254","183105.015500154","23.0062912756118"
"69","397","A9","124729","1.29871567675643","-2.21195303457775","-0.00496471341110216","2.33360379655683","0.00402245288883952","2.56072992049521","150502.206271219","20.895344220581"
"70","397","A10","124729","1.89197035453877","-2.07638491003151","-5.88437765738617","2.02754720239471","0.000931564309811514","2.14917045307279","230367.733005293","23.3887265299092"
"71","397","A11","124729","0.519522996136536","-0.0127538244115962","-4.21870863772562","28.6268410334806","1.53941821043283e-05","2.62324619353415","140991.639014895","24.7780621287413"
"72","397","A12","124729","1.24695708110753","-0.746382285896281","-0.047775962527696","2.37848206700824","2.77472327587689e-05","2.31576275677742","175482.07294374","23.9444774548679"
"73","83","A1","124729","0.388993896797228","-2.52006727527272","-0.00363386633567669","2.55812670244019","0.0201977172199436","2.69030763686291","244430.339738019","4.02220362675449"
"74","83","A2","124729","0.512928154817959","-2.50342556082744","-0.00388322249006132","2.37643890500785","0.0234407974775662","2.7781828207804","153672.218501538","5.58904602500691"
"75","83","A3","124729","0.886386673585959","-6.97090045886377","-0.0399814143390219","24.946915561823","0.0294750385192753","2.24005863580056","261933.561933611","18.367194266569"
"76","83","A4","124729","0.815111284755683","-5.40898375353756","-0.00921048056944746","4.73325074080991","0.000111798852516432","2.57226066111921","169796.004192481","14.3092493453466"
"77","83","A5","124729","0.84861869472751","-0.172278271888701","-0.00096573757833492","18.657729909296","0.000191341366204685","2.9564994838353","149491.315791095","15.1775227286448"
"78","83","A6","124729","1.076202764121","-0.765084839529003","-0.0010674917033931","22.4537466643611","0.000357274707305726","2.42239734070149","158450.024285852","18.4477735212485"
"79","83","A7","124729","0.813353270213784","-1.50285752939248","-0.000229775878820719","6.27764379511922","0.000559314120373465","2.27248963896979","192587.960738092","14.3951604267805"
"80","83","A8","124729","1.1129619606299","-3.06425578718884","-0.00597246246933504","7.03250177354131","0.000172849792417406","2.40585936952134","220494.474636902","20.7900600148267"
"81","83","A9","124729","1.4687266913232","-2.66605008724662","-0.00643197078069573","2.14511678775506","0.00976358020536774","2.73258662620841","144752.775093743","21.2106110486463"
"82","83","A10","124729","1.23387504073171","-5.07743065744198","-0.00161011243736342","5.57524220440851","0.000304766341535287","2.53523624517144","159565.266013249","21.7726338111994"
"83","83","A11","124729","0.621543850590257","-0.000457185837685137","-7.95322501759626","18.0530666402053","0.00127291020332555","2.410965865577","157007.108791062","30.2750792156051"
"84","83","A12","124729","0.689396475653531","-8.8410735229167","-0.0257351375071242","29.0318459331428","0.000626830335113383","2.1596814992314","206843.050590011","16.0661070280373"
"85","336","A1","124729","1.10243937921715","-9.96670141586734","-0.000588664884865944","2.11479561182217","0.908235204879935","2.91114682505282","184449.745407176","3.5335609512794"
"86","336","A2","124729","0.457296143790008","-0.311538716237588","-0.000712651094673862","6.59254231891952","0.0014955244248279","2.65967921823888","215573.303151603","7.94971039267868"
"87","336","A3","124729","0.651803115221901","-1.88750009802283","-0.00254168277834735","2.18974629540265","0.00379571791760219","2.68876396924289","175536.29987861","10.0089076525068"
"88","336","A4","124729","0.696503950056816","-4.89720484520269","-0.00228878563162337","2.29357308148517","0.00483909026170237","2.78873685069604","154538.301757233","10.7415337692554"
"89","336","A5","124729","1.18588294137929","-9.02095896419286","-0.00216261556214025","9.10639745190268","0.168453207625362","2.74860906160326","1436411.55886518","6.78687737784084"
"90","336","A6","124729","0.493395099310265","-8.46444383521368","-0.0567833382342573","29.2534765883647","0.0203865091524342","2.23389571462836","251270.68859554","13.1030254950292"
"91","336","A7","124729","1.01072136923328","-4.99375709448199","-0.00406104911606812","6.38528064974095","4.78681631355286e-05","2.32881038221402","193800.227733049","18.4928759802998"
"92","336","A8","124729","1.19223716410519","-3.13934225495617","-0.00757317030086688","29.2213688051315","0.000219021656457672","2.30979684727377","184114.435344153","24.2869759600944"
"93","336","A9","124729","0.904645367468922","-8.97392012788707","-0.0120774127508321","29.6767680351456","0.000467417886150971","2.43671348704086","185665.000564715","18.153255393289"
"94","336","A10","124729","2.11884868202939","-2.09291679876153","-5.57808518291555","2.02329590331037","0.000306331799596161","2.12897250287793","181931.756581658","22.5025175330195"
"95","336","A11","124729","0.757512804944172","-3.30522375269039","-0.0112373763916768","2.04539048081322","0.000254663466945235","2.76733265378111","156069.229615954","13.2936536397497"
"96","336","A12","124729","0.377138239346748","-0.01214073576866","-0.909769185439534","29.1392404715801","0.00376372689304886","2.60363353547506","173454.22700221","17.8386992686554"
"1","Pta","A1","125236","0.959788443141923","-5.61688001809025","-0.544552243612041","19.475861120462","0.128933674997812","5.6223592440243","19404944.0272292","19.4120042092664"
"2","Pta","A2","125236","0.953925373506793","-3.98687554673826","-1.07024189392993","14.3365302423378","0.108124937710565","4.80492669537184","43356570.6877125","17.4721273214692"
"3","Pta","A3","125236","0.950740454442905","-3.7738533464673","-0.691724357861138","19.3689841926491","0.114075651645616","5.41272793452747","24064796.8483517","21.9351246284296"
"4","Pta","A4","125236","0.934987236868235","-4.33511101490526","-0.702443557272694","19.4466904619544","0.121162226289022","5.5081593560236","24085917.0719512","20.8021482479641"
"5","Pta","A5","125236","0.964895890226315","-5.42126005909648","-0.45382717298691","19.7685364491697","0.0955722913071029","6.11726057266702","9201531.31243255","22.0737318925035"
"6","Pta","A6","125236","0.967026712967748","-4.11366680273539","-0.687229787906808","18.4308725973421","0.10835128767954","6.08572435892339","41924457.1772857","21.4090853974676"
"7","Pta","A7","125236","0.974236427734758","-6.80135696074441","-0.363906427847435","20.3986130574904","0.091747956383266","6.26467460953577","27670782.6665852","21.5982234600699"
"8","Pta","A8","125236","0.964891487312259","-4.76994424875189","-0.530189721276244","18.2213840611724","0.0864121934971793","5.8669396113788","28999868.3633989","22.132500062054"
"9","Pta","A9","125236","0.953663550080956","-4.800672839365","-0.603907668795067","17.8504778386893","0.103447213414788","5.73923121588398","51548630.469734","20.1786105369466"
"10","Pta","A10","125236","0.96148340085003","-7.29189582498262","-0.433023537158905","21.3452699042399","0.110829791642009","5.65047728729346","15478139.0000128","20.3968553173894"
"11","Pta","A11","125236","0.934409322728451","-4.56715724063239","-0.626888109821297","19.581682006654","0.104027168800365","5.41896276481669","45648603.1437808","21.5588531398449"
"12","Pta","A12","125236","0.991309208959115","-8.11025637180926","-0.356998256102735","20.861976235014","0.0926642470476869","5.57982925676535","14105398.7737129","20.9002247507435"
"13","PtaDA","A1","125236","0.781347288951166","-7.90898484764703","-0.473048845841452","13.3809222394935","0.192434407238145","2.57449158138075","587603.00638742","8.47409021361575"
"14","PtaDA","A2","125236","1.11564957320855","-8.23635671948538","-0.433221062469009","14.4547811782279","0.181664466779907","2.66656604128602","601768.147460846","13.1111873054382"
"15","PtaDA","A3","125236","1.80952032395665","-9.59126093256857","-0.110684889584307","13.7498023904878","0.173583460742274","2.93138768429099","436936.131827628","13.123905279355"
"16","PtaDA","A4","125236","1.20888606116276","-9.90691481272445","-0.169418174892492","17.3416700252294","0.0955411747582371","2.98232236174568","401610.07835645","16.5829996609271"
"17","PtaDA","A5","125236","1.37316857345308","-9.53473527672631","-0.230096484124923","14.5119093456379","0.102971319674931","3.66711765292201","524079.859652927","15.2227009227596"
"18","PtaDA","A6","125236","1.24542285202736","-9.98765149959384","-0.259512931912744","15.7220567603891","0.122967271084029","4.05150777327945","698564.540178199","14.2058607261284"
"19","PtaDA","A7","125236","1.68630518226878","-9.58751284146538","-0.193859573271365","13.5476790871512","0.0781367947338485","2.87916404011865","370901.960308488","19.3414435612952"
"20","PtaDA","A8","125236","0.423671890206209","-0.00508219707887328","-3.6144862537977","10.1583061197711","0.00148882184286066","2.33904267074663","186805.714895696","19.9891458508815"
"21","PtaDA","A9","125236","0.977779002108371","-6.86134722545531","-0.659632583648848","13.4839078272762","0.195734402202772","3.97294598812914","657937.782543706","12.1354761249976"
"22","PtaDA","A10","125236","1.29119565423173","-9.47454769700693","-0.306038823537465","14.8215250736274","0.171050250410172","3.79613680701621","595646.813150368","12.9069278537519"
"23","PtaDA","A11","125236","1.48118365514319","-9.52023355459825","-0.217834734386106","12.5567844800059","0.0908582931866386","3.16856825478842","474678.503611903","13.7877629942361"
"24","PtaDA","A12","125236","1.62424461762844","-8.97467360525922","-0.0705279464785562","14.7706803608592","0.050475090605038","2.70180470998016","209174.828428018","21.2370577911238"
"25","397","A1","125236","0.941544820574383","-2.91019331669413","-0.0016693252711429","2.04985751749425","0.915338262778947","2.91523219469726","169817.032902369","2.3797959880134"
"26","397","A2","125236","0.526420565742594","-8.98168814708597","-0.0052820347214485","2.15730876514989","0.0245078912302699","2.76296873307316","161288.141496648","4.97636114816036"
"27","397","A3","125236","0.544664219490299","-0.625920050683235","-0.000584043611868687","2.52802383561641","0.0268417373682514","2.8568221290648","156190.915751614","5.86897904632006"
"28","397","A4","125236","0.625202221473811","-1.62571711260457","-0.00197173508162805","3.46943154551432","0.00306058528610997","2.77908257928074","160027.603868396","10.4803687525836"
"29","397","A5","125236","0.851241313116992","-2.57738445444902","-0.00047789594246716","24.899901698964","0.00196792622188897","2.79800540935061","151210.751832079","14.7845172104055"
"30","397","A6","125236","1.17571288658951","-7.66995916834661","-0.00306611109161062","3.00547740673046","0.0160340127916591","2.77847591460948","162232.456649475","15.1169778207089"
"31","397","A7","125236","0.697307799038924","-8.06247648125432","-0.00130419321833132","13.6518599774612","0.000955742922725593","2.34175400634829","207196.44317597","11.8996575518395"
"32","397","A8","125236","1.16689947212597","-3.06471598770701","-0.000128930523919058","20.4356843166841","0.000230539780467062","2.55806797987915","173383.546197037","20.7967939466362"
"33","397","A9","125236","1.19339624170816","-9.45800266802666","-0.000833790276439207","27.4109277078088","0.000870377107207419","2.65002370903607","155487.679753309","21.972006349346"
"34","397","A10","125236","1.30339535384695","-2.33904959540543","-0.000281947779784497","29.2251774261093","0.00209221207031137","2.34616961213412","165375.575937847","22.5654488985841"
"35","397","A11","125236","1.38586514586151","-8.47780787037895","-0.0113345016130033","2.74438592967245","0.000902936538592357","2.3960038528298","179486.087933353","23.2892256399139"
"36","397","A12","125236","1.17206088645201","-2.35913309230707","-0.00395320662472803","3.00145079869405","0.0065339238879361","2.73059131734256","147146.672462395","18.7857927985669"
"37","373","A1","125236","1.06739138259874","-8.18403314378446","-0.00349274811295286","2.03461238093143","0.929134451326785","3.00570129461518","173229.810898209","2.68884006304433"
"38","373","A2","125236","0.56030285616785","-7.93000854032094","-0.00242713963081093","2.14615040143252","0.0333503769274141","2.84345949473924","157829.950703344","4.88867400181794"
"39","373","A3","125236","0.446129597381152","-2.933835679517","-0.00176596377049508","5.63552075916922","0.00265656626831207","2.70444959782685","171955.553462485","7.10026724536536"
"40","373","A4","125236","0.683373716457811","-5.17230115728647","-0.000226793833323461","26.6917711823664","0.000230723604644281","2.649619821321","191802.759586085","11.7832340844875"
"41","373","A5","125236","0.805753369964779","-4.24255391576101","-0.0020071648088307","2.74544657757139","0.00933827756211676","2.97941566599184","148817.29556242","11.4470105615137"
"42","373","A6","125236","0.891790333234482","-7.79377119860654","-0.00135001331343911","4.10830651351519","0.00801817565978061","2.81137538085301","167082.858842193","13.1061245604276"
"43","373","A7","125236","1.06079158868156","-1.38861452384069","-0.000330030686761601","21.2716341204823","0.00301396843622675","2.51643059255296","161283.668106786","18.7776846063623"
"44","373","A8","125236","1.0633542249032","-2.17582421063557","-0.00176181999139034","28.4488343402055","0.000335466520489949","2.68888175054515","156384.920658774","19.6490359696682"
"45","373","A9","125236","0.848621829313387","-1.15915140005374","-0.0186769921539015","19.4352499932939","0.00142611262445108","2.56686876503999","154347.087508233","19.0906640384447"
"46","373","A10","125236","1.12840013102837","-0.277501949793465","-0.00041730948212813","23.9891134360469","0.00381291900711458","2.85988406923444","146294.288649324","19.2980298632412"
"47","373","A11","125236","0.923255845978783","-4.14727422764412","-0.00618817326095317","29.9969893521519","0.00448498044415791","2.49743073240544","185814.273297375","18.1678504221366"
"48","373","A12","125236","1.20140520137411","-5.87601205133818","-0.00209392322588064","18.0649711609537","0.00376768643959185","2.72853890298385","157117.997183916","20.7258111694018"
"49","1635","A1","125236","1.02942180321895","-4.66280077055073","-0.828396232265165","10.6868950224709","0.341177999341893","5.88269365066173","8619791.25857867","8.6633531298941"
"50","1635","A2","125236","1.0572689677487","-5.49535102980777","-0.72008570350431","10.7361884284141","0.289812064117766","6.09906833568429","3568608.94799388","8.63127558101796"
"51","1635","A3","125236","1.00242025810853","-4.80100367167835","-0.854552889125347","10.6345578994874","0.327652942378114","6.21130787313784","5333140.28299774","8.45326158666917"
"52","1635","A4","125236","0.976575790936894","-4.97795923903682","-0.933873164200635","10.3825968867475","0.358977393630553","6.9423881032198","7016580.6437111","7.54945235546135"
"53","1635","A5","125236","1.03949967496491","-4.79004935010876","-0.728635335365737","10.6722217711607","0.304828766527614","6.11709600778236","7292584.74533657","8.86624008604818"
"54","1635","A6","125236","0.992937104036603","-5.65107063911809","-0.854234450511074","11.4429265939457","0.355159806079055","5.97952378818519","5478389.17664875","8.29403811492564"
"55","1635","A7","125236","1.03255435255184","-5.6575979968245","-0.762718472206741","10.4620948039557","0.35561303960785","7.09461012359167","3572927.50054335","7.46308517186917"
"56","1635","A8","125236","1.04135446760713","-4.82504754240978","-0.848230630762199","9.67565796019697","0.330876313897365","5.94557365162505","5243775.17013604","7.7480880889598"
"57","1635","A9","125236","1.01072022164145","-4.34710993240967","-0.941518055853239","9.44433745295066","0.330420865310097","5.07530695727148","5035335.48357309","8.44170342323887"
"58","1635","A10","125236","1.02518556907293","-4.66915487847975","-0.929304372596838","9.75309986474301","0.351365802931457","5.51210561714678","6407048.80324342","8.11679873634719"
"59","1635","A11","125236","2.36094471202188","-8.88148189036273","-0.156924575665408","8.95283385152286","0.0566779390214391","2.56740267679297","336868.579926959","18.0410131334437"
"60","1635","A12","125236","1.05206910039426","-6.22918168364745","-0.603430026944326","11.6633444769654","0.38102145303251","5.3867146627295","2715505.25211367","8.37584841799903"
"61","468","A1","125236","0.977945026463682","-4.65517702192617","-0.845459906977113","13.2762274600049","0.25683399115257","5.88341960244716","11008980.3502687","11.7747784947162"
"62","468","A2","125236","0.979457495180405","-5.77463741530849","-0.642967556691973","13.4239420431136","0.206415798666828","6.04749831895912","8311862.09923146","11.5459203880054"
"63","468","A3","125236","0.975392175460517","-4.38363585969189","-1.13080070719352","11.4444039019925","0.238274409679792","6.34412670154664","21289979.8960038","10.5816390801764"
"64","468","A4","125236","0.967325998356106","-3.74876184786479","-1.00689350057825","10.6927583563551","0.23332757273256","6.50086019436804","29677839.5531824","10.4716967780467"
"65","468","A5","125236","1.01508102279991","-5.51041692534344","-0.586345801570997","13.4030391086462","0.198779225605486","6.34596871218836","9859122.12757004","12.2073844992239"
"66","468","A6","125236","1.01936269779534","-6.04947662946211","-0.612234008569496","13.5020473011289","0.206550540694912","5.70349999378698","5566455.25543232","11.9967134377879"
"67","468","A7","125236","1.19000397041816","-7.9114125095165","-0.305781135209518","14.4558136819136","0.144653818611555","4.61804856830134","1526300.84824197","14.0132197639723"
"68","468","A8","125236","0.986329758577931","-4.69375653464148","-0.8281136067354","12.4019377051521","0.239850326538598","5.63123465772318","10272946.9465372","11.6172518290181"
"69","468","A9","125236","0.958213173697611","-4.36769652452984","-0.850198470137438","11.4825279385679","0.237805903944211","5.46434466719979","5870902.32313095","10.8062600381957"
